,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence,cluster,song.0,song.1,song.2,song.3,song.4,song.5,song.6,song.7,song.8,song.9
630,1k18nxjYj8R5iz82Ap7GEY,0.00104,0.614,0.879,0.00438,0.41,0.23167601,1,0.056,0.630425792,0.407,2,3szbYyYgEBehQG7q0kv5qb,2gOlrge3YTmYPwsCGgU62K,4b4KcovePX8Ke2cLIQTLM0,4SO6Wonm24FAHzttG1lIeJ,2L93hpsnJ8scBHIQFZzh1b,6r2BECwMgEoRb5yLfp0Hca,4omisSlTk6Dsq2iQD7MA07,65n4DkUhKUO4tECIabKwy1,3zU9rdflI65tK4dkkNSp77,6Lqqc9jcrXUSxiDA5jle1j
631,3XlE1iWXYyK4e0jtGef286,0.07,0.663,0.551,2.11E-05,0.176,0.410855556,1,0.0353,0.432774524,0.354,2,51kzBRf8LFVFybAs7n71y4,3FQxhsunFlqerWFLcZBHPJ,3pJkBPHadRAxBBo484RipI,2dCTcN5w3VJko61tVBUfRG,13VVkXQvrhw1bOJQdxfbz7,3rK43VNP0142Kbxt8nuAhD,1LhMopPAallLeaeNutqbgS,7DHApOHsIFo7EyfieArYGE,542Xd5qDeLBvgXZXhfW7LE,10GJQkjRJcZhGTLagFOC62
632,7uQmJ1jgNzBpATSoWKSPFu,0.048,0.632,0.832,0,0.0705,0.102058993,0,0.154,0.876128921,0.784,1,2ruNaiZLwzRXnM7vJ2y1RZ,23oxJmDc1V9uLUSmN2LIvx,62bOmKYxYg7dhrC6gH9vFn,2AW37v0bDyuOzGP3XnmFuA,1zOHJT86hUWSoGWygL7qi9,2xmdT9vylywDVk2rXMteC6,10epFYqO8dugWGqiuv8A2v,4GtQPBHrwytRBWnrW2wrj5,0fjsZ0UWPJecTLnxspEX2r,22sESxzbY1O1E19xjOTaYf
633,3XpgLBx3TGuDIFV5gUaR0w,0.876,0.246,0.301,1.19E-05,0.109,0.456541101,0,0.0281,0.37304633,0.193,1,24jvD83UgLmrdGjhWTFslY,3rSygnXIRbxtJ9suj12MqW,6DO29wBOfESk3C2sScpxZn,0u2P5u6lvoDfwTYjAADbn4,08Ovh180covBWO0CTnJhqz,5jLKhWMzfXOW3icO2fZgAO,4OBZT9EnhYIV17t4pGw7ig,7fS708BKUj1zNyejmuZxDb,1emAqEEKHGpdFx6H2YJTiG,1TEL6MlSSVLSdhOSddidlJ
634,7McDPr2z0PRUpuTd4fI1FT,0.0572,0.802,0.803,1.06E-06,0.269,0.28438204,1,0.153,0.572260534,0.339,2,02rbSCTm2smTIZ6d8im2NP,5sdb5pMhcK44SSLsj1moUh,1TIiWomS4i0Ikaf9EKdcLn,2PuHj0tUOKud6fVKTZUXRO,11EDhDAVDtGPoSar6ootYA,6o8ogTrSX8H0F66Pdz3Tsc,6mbWdNBDGL4joR1EHRUZg1,3f7gYMirBEKuc57218BjOY,5N5k9nd479b1xpDZ4usjrg,35cr60GvlqBVchNX7fBqyo
635,0cge96qsW6ifXppeiiRIGd,0.282,0.775,0.723,0.000371,0.126,0.21454393,1,0.0468,0.504905214,0.756,2,2nLlsu0gbJxFEEuhXCuMuL,2cYnZNzFRFK0H7vSNxPsUq,2FXBR8ehIPTGJTa5RRZqzn,5iXx0Mq1OrQM2iGuxDxQ0i,4ofwffwvvnbSkrMSCKQDaC,1GMz2iLCrfL30q8eQIQWHX,5Nqm4oYBZ8ldrRbvTsKCZg,0WxiQqTcK3ZErx2mMWgtm6,6qP73DRFGojLuIk1siIhNE,2lTkTb68hFcTlfdBVzGLek
636,24OV6VOjeJgjP0vmlbHika,0.0156,0.674,0.951,0.182,0.0866,0.176612354,0,0.131,0.577088804,0.274,1,2APqyT9SjmtQLo1mpGNitN,3Yc3DI66pY5AVHmfgYQtZh,5qEDMy4lkVZ93et8y1VP99,1Y7V7f9mHWm5RDA6BfaQOm,1wPRqq1czM3ny6189e56mq,3Iee2uf8UXOrOupQzfs1z5,2MivJKBsf8Urhe3T9p4GVx,0BspWxbPFXiuH1HwLm83NK,5ElvxQOgTTUTjVfa1uhhFv,2mVFo8BJ6ZPh82QAOpCUbT
637,3EVBx6WnnMj0qGpcPHjECA,0.0747,0.671,0.609,0,0.0958,0.263006235,0,0.0508,0.577343682,0.375,1,2dCcDpm6O6ocomusl5ao6p,0Nhu3zSYbEz32IYiobV75e,1quuqraz6z6RusyJZtyDcm,04EDShdWyBr2aJPqjFjKAQ,3qLBz3j26AHO2jBYUQWLA6,7xELq8WliIctkuvWXONX6d,3Px934J0dBoCmpUhUuCQkD,4VQJnqvsZ7DEguTXtERRaI,3FF6jZY1wDHXJUUN18qsLx,0Dn40gxVCMo5TkgS8Ik18Q
638,2RlgNHKcydI9sayD2Df2xp,0.652,0.388,0.338,3.72E-06,0.248,0.526745953,1,0.0328,0.854969174,0.477,2,6Ok1iGWO9wd5XFD3mA5lEv,4JWgRSFQqIQFFase45s6Ho,1cPBPL1FlwRM7mYXixVmJB,2xYlyywNgefLCRDG8hlxZq,05TtxghZSGczxqdRQrAf0C,0dlTFvu6sfzEenCh2IAPmu,6HspvxNi6wRqeZLPShEa5W,0W5oXFrxZNBTIS1eMW9Ofz,5kfNriitmkNE8mUbZ7gbq8,3pHVD1RPOdYqojjFE9TUDA
639,7JK0nPw98vJmgEElMUfg5v,0.0227,0.598,0.893,0,0.352,0.164300309,1,0.0497,0.481052409,0.667,2,6ILpnOUHollfHp4xWH7nqV,2CEjWJ4lPiodKXXS2bhVyP,0NeRISlHRXUNLpTi20GF9i,33iv3wnGMrrDugd7GBso1z,1SLikaDhWhhhnLJC58bkFI,6EJiVf7U0p1BBfs0qqeb1f,606MdMKIoz2TKV1pAML5OJ,5w6TVvv71F8px5cObg2xnx,5C8fKmTiPniyenJ0RS5zin,4kbj5MwxO1bq9wjT5g9HaA
640,4JyLFq2mHC8JPFTXHwYPWD,0.925,0.596,0.219,0,0.134,0.584062451,0,0.149,0.39961143,0.334,1,68vX3NqqjR7LVbyBd2EHF7,5dXI2NV7X2c4anyLFbQdEX,4tqGZzY8YmngfaTqUAHENj,0orqUsqNaLLGF4aXoU6F3d,3XRDrBtoCJAMDQJgSzJ9WT,6gx8YAvoqFT93HRwMqBOM5,1emAqEEKHGpdFx6H2YJTiG,7fS708BKUj1zNyejmuZxDb,7EkMIQ2PzEzwQroLl6dUvw,4OBZT9EnhYIV17t4pGw7ig
641,5vuxle0j0IpQfue3gjiVB5,0.435,0.529,0.377,0,0.0851,0.363703044,1,0.0971,0.713145973,0.408,2,7abF73Hqad33BeL3LZ9NNC,05TtxghZSGczxqdRQrAf0C,2wHA4yJKT8TJhGz20QxUqX,4ElNxglBjcrASiGn58t9Jm,06ehDc8M2rZH4S0FFPUhxQ,10M2Ex445zw585Ducldzkw,7es4Ylz21gkW6BeHdE77wI,6vWEAOUSxohKxhp0K1BsxL,6rJZ1otRMXH8UHzYBWCfv1,0iw0EuzmMKMYvZuQYW8DBA
642,3RJXIte2IV8xArJYKD5qrf,0.00151,0.535,0.842,0,0.0807,0.268926494,1,0.154,0.606972136,0.287,2,3jagdyevz4JnnIYsxEL70T,7qWAiEPBKSO85XLJDxZ3F8,0B2RttXEiyXsMeQ7mMP3EI,1rCcsYnmqbMYdkG7kS9GC5,67H8U1DqJMTv9vCg7P95uR,0IZ5R6Om6SWXxJ5BD7MKUa,7pstxLUhvsJC3M4TxHe2aI,20z5VnuRJkpxcokwAu9VtP,6nVKC0GCQrf9MQSJgYiaEr,7xGfFoTpQ2E7fRF5lN10tr
643,4kbj5MwxO1bq9wjT5g9HaA,0.00701,0.578,0.866,0,0.257,0.199297951,1,0.0619,0.615739004,0.619,2,6SewJZC2f9ETwJR2zZWkOP,2y1ZeuRxlGO36mo5qYm28A,1mMLMZYXkMueg65jRRWG1l,2CEjWJ4lPiodKXXS2bhVyP,1f6xYh2HSx8ttCjl4Pckep,0LM43mK6NmlaO5MIKy5oBr,7zVCrzzEJU7u24sbJPXA5W,1Z5L1sgdPUPfcuxsfaYzcB,5w6TVvv71F8px5cObg2xnx,3Msno56oT1A7H8DFQGylHK
644,6EXl6ZF6rXm6qCsKeizJ1b,0.00514,0.714,0.828,0.154,0.32,0.244302405,1,0.0598,0.596483635,0.208,2,35cr60GvlqBVchNX7fBqyo,41kE0bBBpwPUZEZKxSIROh,5sdb5pMhcK44SSLsj1moUh,11EDhDAVDtGPoSar6ootYA,4ye3W4xNyQkIItKp01QbLM,6SUocL0caib4mLHe8ZrZzi,02rbSCTm2smTIZ6d8im2NP,7McDPr2z0PRUpuTd4fI1FT,6twQJ2KMwNzODCY0HzXP2E,6GL6RkpLjE41nlzuBlP1pe
645,0h3PlGdTl8kUA47Zb2kJAi,0.0524,0.645,0.799,0,0.265,0.291140567,0,0.115,0.706408518,0.782,1,00FaBIFXUfzaaVcsQmTTJY,2Zj4FUsMtu9PMuJsHbGbdv,61duk78NU13GtX2ACpeF8L,34GTE14mHrS6mj4Jf31OME,6NmbdrWnLtzDexfoURVdFG,7CMfLvTBxPE38oGk2FRmsu,1SNipdzMky2C2LwvoVRzsv,2GQqWDHGKDsVHcWZXm3Sb9,7Cw97917dvg5xm6XMAA4Y2,5ou59ERA2f7ffyAxAcZyVz
646,4z0sp8M4LFgMlKq3Ta0AwQ,0.0496,0.634,0.682,4.74E-05,0.109,0.407450097,1,0.261,0.295048619,0.481,2,1wJRveJZLSb1rjhnUHQiv6,1eLSF6HfrRA0AsNmTkUlKx,3YQ96qkxiEwTLwgu2Izcmq,6egBojmNB8FSSgmxsBUNMg,0prNGof3XqfTvNDxHonvdK,7jmu6smJmTbwuos76ncNZ8,4CnBuBzStNaCMuX6UlA7LB,3lxDt6y04GIFGdpG0jNffy,0GXMlXSYrKXM009r5mdWCA,5NfJGBAL9mgFPRQxKJmiX2
647,1NarGDteHRuDA9OfGyQ2MG,0.861,0.624,0.28,1.51E-06,0.116,0.545659349,1,0.029,0.505366881,0.288,2,2nTITKWWwWzJR5Cnk0YEXh,0qos3ZEeCUXvEQ79LbzL2C,6QPqf4WqwZkxM68bGipzvP,6TpowNTagUJ7f8ctFFCVN8,1JmLA5HZ7Wp7L8DNctLpUW,468z8HtyEOGV9RY9tl3ax0,5QvL5shIrzH2A2zG0DZwh3,1z1mMZtZW0gvR9FSPc7JpJ,3710mrDG2phdfanwyWTOS5,7ocpW0qgXkvsc2OhKCDc0q
648,2habSXqcJGExM6JJyskY7O,0.0577,0.565,0.782,4.16E-05,0.0757,0.335987845,1,0.0506,0.673283896,0.4,2,2Go8QT5Cw4sCBzq8ZjnZLl,0JNdS1n0ifOP25XvhwAMgM,5yOc7LHI9HIBRTWcLbGXXi,2tzAN1L07SNwnOdgOEeuQr,2nGlRyaeE9JF4L4TyAf3uJ,20z5VnuRJkpxcokwAu9VtP,74Ru27B7Jx8mBt5MGvGLLv,10fW2qiEcF5koseYB8jzFr,0maGllQEuiHk3UbOBLC05d,7qWAiEPBKSO85XLJDxZ3F8
649,6twQJ2KMwNzODCY0HzXP2E,0.0109,0.699,0.7,0.0794,0.152,0.298842144,1,0.0392,0.490632003,0.3,2,50pEs4BEQlgoZo6rKHNtEA,3d0j5Tkx2Yum7FhMvJZe85,0mDGNetRxywxqgiXFbagZh,7wjprvfscpUNacftNovfQO,1TIiWomS4i0Ikaf9EKdcLn,15vzANxN8G9wWfwAJLLMCg,11EDhDAVDtGPoSar6ootYA,2FuPPSFmGj4XIJepeHwz7D,2meEiZKWkiN28gITzFwQo5,71HJ6PCDao3hcgOEUX8M22
650,4R5ibiJ2duf2rUkjyLTXpB,0.00949,0.29,0.889,0,0.0821,0.136794677,1,0.159,0.475300805,0.651,2,5QMmZqzh93EY6gJG4PmzHA,7dRj3sTBYkNbEx5kdNHriv,5HIfxhZRZp6BPpsz4wCKq9,72o5GKc9jmiCTex2MPPoAI,3xKsPtA5XG91Zlh0SyycmM,2ZMI0QNoqU9fQZFirR9WpK,3TS6WSoEzfaONkGrZH1KKb,22oEJW6r2rMb9z4IntfyEa,2e9N4vHYVUwSwRorBzsZXE,6YQUuoMnRIMaOmouYoMfQr
651,6E0dc82Da4W5QWXR8ktoGT,0.00553,0.606,0.847,0.00169,0.819,0.312254414,1,0.403,0.607174116,0.483,2,6u4IPQPDP1sJMEUA4xqIi5,4KZAsdL0PeGvmPbSr0hyG4,6GqRl2u7LIW93T8Vi5LnXU,5lDriBxJd22IhOH9zTcFrV,0iYebKFUSfF72fUu2OW6ZT,0taM1mwoUfIQrrz3YRJQuM,2Vk2IvgxwIYUGSWzfwsQ7P,7CJSiGjWUkKm6mwaLZKU2u,6BvtitRX5lQC87YlA6rq0n,2BgunkkepMPFpArQj1Dx5s
652,0AdQh1ORK3la7dtYVWPpz4,0.000636,0.405,0.929,0,0.373,0.301042594,0,0.06,0.759793596,0.555,1,6xnhvngEfrUad67GsI2GTw,7K0lR5Ngf5jkOWt1g6ut6l,2JLp01p1NG7wg0vNqNpOC1,7ew2yVscivQRemp0MPPWtS,1xOIge04mz7Tj1KOPKoqTq,6DLKNWx11doB3MnMntfK2e,6BIorN4EQWpJD7SRfh9Duo,1AEYT6VxrxXPMoQUxsY0E4,0pwYLVXVknPSGUQb39cePC,5DuT7x2TtzMerIe94Ju5wI
653,6GqRl2u7LIW93T8Vi5LnXU,0.000276,0.583,0.778,0,0.621,0.249698748,1,0.0403,0.58695694,0.446,2,4KZAsdL0PeGvmPbSr0hyG4,0taM1mwoUfIQrrz3YRJQuM,3szbYyYgEBehQG7q0kv5qb,5lDriBxJd22IhOH9zTcFrV,1D0suElatoKurOqJBol7JV,5J783SDlyitqvLFAzTm0jU,1k18nxjYj8R5iz82Ap7GEY,0bGLvHd0ApdT4t0shCfpzG,2BgunkkepMPFpArQj1Dx5s,2Vk2IvgxwIYUGSWzfwsQ7P
654,0UvBmQOhu4DVXJtdzGc5eV,0.548,0.744,0.549,0,0.137,0.31649814,0,0.0387,0.529012898,0.277,1,6p128YQodqDtEPDaMLtP4A,23c9gmiiv7RCu7twft0Mym,5CZmC1I3ZbyH2ToPwTciAy,5tz69p7tJuGPeMGwNTxYuV,38UckY5k2rJKa3jW4aGNSr,4Sj8JZ9zZfl8HaOav5yTVq,0m0Ew7RcwZaBS8psxgE00P,1rytrTNO2Eadka8ucjgneZ,4mHgYpuGHu99Mw69E83CP2,4zRZAmBQP8vhNPf9i9opXt
655,5MOJ0gG7MA6smvFisuhbRT,0.721,0.676,0.653,0.00205,0.116,0.487399801,1,0.0301,0.596786604,0.763,2,56eGOeSsqdg3FLxdo83TwV,5q1CMrZQ9LIjjzOoYlz0Fo,4qOIb1qgiCGhaQVaZLG4QI,02WH2lgCCZg8xmwmlbDAa8,7CSoPdRsImvRXZt9W8mvmE,2BkyYZmU4JuWW2sYi9EzpC,5I0iOfX9YLacuhLspYnTaY,1RGcxEKlVL5TSMHqV13etr,5mTJcvxRxq3uF5wUjjciDw,31YEIj7d0CNnD6jzvezpzk
656,1zfFle2YCXuUFXlAAZ4QOS,0.000104,0.432,0.828,0.000215,0.101,0.302247603,1,0.0669,0.798467842,0.367,2,1dadMFSGIJATXdcNqIUTOA,2LuHROGvtfG0IBwFtYEbQG,6JYSeUR3wU6tBGpD5a2PTH,1qcyw35R6PiMBYfSSK7gDm,3Reaq52WkduSwLt4xHEpi0,31AyUvMRDvZjyQI1N05lsT,4mGdjNMo0RonTlOEb7cYg4,0L5bPAE1qGXmPv9oeK2gwB,0u3zalSKQIUJ0foEGILmxe,6mmAeC57zRD5zzVTpB1ACF
657,4uP3pUP18ennmz0tb3GphR,0.287,0.743,0.73,8.10E-05,0.0778,0.226017708,0,0.125,0.865491339,0.15,1,4uP3pUP18ennmz0tb3GphR,6fdh7VCT3tTf9sh3D3Qozo,76PwajqH3ej4hnk9tgaJpp,3QybPutx0Tjk472bBKjNWn,6GddupezBNkWmUAGeBpSfI,6NCkJFHLl3K9epKNenmlSc,5uikGLo0VR0LfqxMQAYxnx,7b4LW69o1NJM8xalwxr4mf,5ql2mP9FUhB3SgMzv2akuO,0e7ipj03S05BNilyu5bRzt
658,0lsRatBUs9HNIZAmoGABzk,0.488,0.689,0.412,0.00016,0.0659,0.39414261,0,0.0301,0.609564205,0.537,1,0lsRatBUs9HNIZAmoGABzk,4CCUjYJPbSXLL23BFeBVbI,0mdIIgjVubCqYTBdCpP5k9,5NPzbTzFxIQPaheZuPhn4f,1jfBIylYmLMklQOpbWT5s0,0beQOSJ5aUkQky6XYlC8m6,0FzI4GycRxqDdyCugflNQO,2m1JKNrEQA37VibuKSMJEH,6eLSgWTWV22kPMjmO9KdLk,0FomDJEJ8NUEMYOfZeYjkH
659,606MdMKIoz2TKV1pAML5OJ,0.00427,0.63,0.902,0,0.328,0.223450516,1,0.103,0.581719903,0.759,2,4UuHWIkAWnN176A2rx7YFB,5w6TVvv71F8px5cObg2xnx,6ILpnOUHollfHp4xWH7nqV,594M0rqYMOo8BhMGEdoi5C,3Fzlg5r1IjhLk2qRw667od,7JK0nPw98vJmgEElMUfg5v,2CEjWJ4lPiodKXXS2bhVyP,3sZSnOUL2kskr3gpyXCEWk,4kbj5MwxO1bq9wjT5g9HaA,1SLikaDhWhhhnLJC58bkFI
660,544Vnwfg8YSUP6An38yUsT,0.582,0.673,0.793,0,0.261,0.263425368,1,0.0427,0.615777476,0.847,2,31YEIj7d0CNnD6jzvezpzk,2RiBogNRfulkNf7fVbPOrJ,1NGvgncIB1kIDSEUWNV0Bg,2BkyYZmU4JuWW2sYi9EzpC,4T4CZ3Q4z3GG7lU720YYhM,5yEPktRqvIhko5QFF3aBhQ,1ac7570OG3cTPYRXnpssg8,6UsoV6X96Rox9mfxoz7SFy,2r9homVqy3ntb7iOoROL88,4dGJf1SER1T6ooX46vwzRB
661,6mmAeC57zRD5zzVTpB1ACF,0.000181,0.463,0.71,0.000113,0.125,0.31152093,1,0.0556,0.750300565,0.237,2,3m7fbVDdVKzTfF8umdsfFp,31AyUvMRDvZjyQI1N05lsT,6p93L645SWD7SBFnMTqAst,7vLIj2GVAeYrohv8p0JjF0,79pfMqEMRo8jzPGX7fyw0K,1AwbLRNEpGmNGSpruKa6HQ,0bbQBuQE016KNigjQ7cXPR,1N7YeVU0ZwAFbOhwM61ef6,6oFJG4e0ixxwQDdPu7bDPt,4mGdjNMo0RonTlOEb7cYg4
662,0Dn40gxVCMo5TkgS8Ik18Q,0.0175,0.669,0.574,0.00294,0.146,0.337507204,0,0.0286,0.577146512,0.273,1,4VQJnqvsZ7DEguTXtERRaI,2dCcDpm6O6ocomusl5ao6p,5qfnQ0gOh7bL41HmMT2hJD,0171XsIM2xyeXRr6wsugEI,3qLBz3j26AHO2jBYUQWLA6,16geeCnXrbiomV1IZ8Kudc,2dBwB667LHQkLhdYlwLUZK,3EVBx6WnnMj0qGpcPHjECA,7z72BGlsE21horfWo8hG4d,7fBv7CLKzipRk6EC6TWHOB
663,4NzMOnvSJVNKF7nw5NkXIP,0.74,0.905,0.389,0.162,0.106,0.759941321,1,0.332,0.57730521,0.196,2,19czqg2sES22uiWenXX9dk,7wC5eZcFS1Q1BsQ35DU6H4,01PczmMkigsEjsRSPTsepy,1JmLA5HZ7Wp7L8DNctLpUW,0935whoU2oTfWNaYdZ0rd4,3710mrDG2phdfanwyWTOS5,0qos3ZEeCUXvEQ79LbzL2C,5226Ocpr2cbudvurouwNUF,0Eqg0CQ7bK3RQIMPw1A7pl,0ZMQmuzYluKZETsDjI6BQO
664,5V1CiQCL2IkCt0OvrCMLwp,0.439,0.619,0.418,0,0.206,0.442133389,1,0.0324,0.454016024,0.493,2,2wSJEsk3c0E1ZXYRwgNQoR,6q8onrzcka32nGVrnWYGBQ,5kNe7PE09d6Kvw5pAsx23n,3VlbOrM6nYPprVvzBZllE5,7d6XJZjnm7iWcKwYL9z5kC,6tIsrRynd3eQB0a2c3SPyM,5SHhPFh68OhUmuRPymKX9d,7oAraczbemGSNWqnbkU87R,2VxeLyX666F8uXCJ0dZF8B,5i9A1n1s82jh53IGLldPG6
665,5OCJzvD7sykQEKHH7qAC3C,0.0233,0.602,0.658,6.00E-05,0.237,0.31089223,1,0.0558,0.697458907,0.268,2,4ZJPwET9Jrgpkqi4Vo3Yg8,21xFsQzlsh6cr5XIDqKc7S,1N7YeVU0ZwAFbOhwM61ef6,6SL7KzIA96f0HiKjuv7tED,79pfMqEMRo8jzPGX7fyw0K,1xHOhfFSFPzu1XT99RyjHK,45Egmo7icyopuzJN0oMEdk,3SMrDTwimapSxKnfMQyRj6,6E4POizZfmNFRp7840aY8w,2FuPPSFmGj4XIJepeHwz7D
666,58F6iKkYdIccktJ8i8BuQQ,0.00157,0.749,0.82,1.22E-06,0.279,0.30151412,0,0.034,0.526868069,0.721,1,1c0HjUecvZcxnpB9siAriR,7CMfLvTBxPE38oGk2FRmsu,4i2EBIWHEhEaaXlEszzU7J,2ffTu34aAhPSo5IgrFR8oD,4Uy3kNxW2kB8AEoXljEcth,6NmbdrWnLtzDexfoURVdFG,3ZQgFtjJtmvUZZ8K5OBqIN,7Cw97917dvg5xm6XMAA4Y2,3E5XrOtqMAs7p2wKhwgOjf,0hwLFlJoEWgTQfZnI353Px
667,1gm616Plq4ScqNi7TVkZ5N,0.218,0.489,0.598,0,0.35,0.258238592,1,0.036,0.644626867,0.172,2,4JTbXALrXVYabZKZ9gr8M7,1S72ZBri51G9hDcuiGRFcU,4HjtHraeKy5wA4DA9o92HZ,1qcouv0uGRX5ZEdXsUIJAY,2ndhLYrNNYGMxOauAawcrx,6GL6RkpLjE41nlzuBlP1pe,2WZyfujzMweFLnozyUJBkW,5vtyFzfLkCSJvXEZFjQAa1,1xzBco0xcoJEDXktl7Jxrr,4EzMqZ1QO4HAWbcdDtnu3d
668,4DXcaEWwUolPxRNn6DnXAe,0.778,0.377,0.643,0,0.13,0.335673495,0,0.0343,0.478594993,0.343,1,5MhVzofPgq6B3Js8JFRa3H,2XBvXFYUV0x7zJkQP78igd,3jutzXVaFn7VJjPv7hOT2C,3TXwfwZM3z3BXmeGcT8JST,37mcGhHVQOGJS9HkCLzbJc,1s4qFkjt8oEAZ9y83BCeqy,13WO20hoD72L0J13WTQWlT,5CZmC1I3ZbyH2ToPwTciAy,4zRZAmBQP8vhNPf9i9opXt,3nc420PXjTdBV5TN0gCFkS
669,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,0.86,1.94E-06,0.0574,0.138942736,0,0.0593,0.45199623,0.656,1,6tT4Ks1N04Ut0lSQ3xjSaZ,5hIuSLPtjhOFW0bzzRPbuY,3wQxUfquHLpgHoU6fo8Z50,53hNIcq8OLj9OUNvQ4ulFM,1oLSje4Ot5qRUq8FqYeXOl,1SWxnCoq4zg2dz2rwN2bEe,1faUP4Tp7du3nCSVBoIO6e,7xnaADt0U0YhVbpW4ukxto,7HzCxalzzYQOFb9a7Xs3j6,7DFkmxKwpnlqbq6dbPFuMH
670,1iznyhhFmMK9XckzdXrH9G,0.114,0.331,0.575,0.00137,0.0906,0.544349557,0,0.247,0.874118745,0.0544,1,1285n66OGGUB3Bnh6c18nS,6XyWxPJ15ImnfAth52dll1,0z8u1VqXUYPBMIoF91JIWE,1snWlbcbgQpJfknoI30DWG,14EgW52HVqnLHd30bgbPxg,65B1tEOv5W294uCKbmEcFV,6xeCQCtG0VVzV69qTiUg21,0e7ipj03S05BNilyu5bRzt,23eSs9NM5hSXN2SjN62xT8,6poaggkSYGIoUjyuippcQ2
671,4QfNOZN7vrQCQKK1ZJ3XPb,0.863,0.544,0.379,0,0.083,0.477445382,0,0.0412,0.960633254,0.322,1,1OhpRGvCRDTE64PWJzpDZu,5Bfy1NvrHFgstrUTbGNhzA,6ATgDc6e4sPn84hvJsAmPt,0DvhfhHlIE4HqgBX8yDJz3,7hDVYcQq6MxkdJGweuCtl9,1GlSowQ33EgXZz1Y22LleO,4qMu6LIImRJVbxB70bdFJj,4zDQS1OCghoOKkjw6hf2qT,2FVwknnpHnhReNADKlQcDl,5qEsQiKndh4h3d16LiZs5x
672,0I6syWcqSUsZ3sXJEOIGsj,0.0138,0.662,0.743,4.65E-06,0.0613,0.336721329,1,0.159,0.884693809,0.388,2,1MXPdYCJiVqTtMu32zFzvP,67YPjbcxUypwNOwYBZquq1,0kg36eEw4un3UwGvnf93xT,32BewsNFT3UUjCKJZKUht3,51w9Jbat1pLeWINGCpnQUR,2sHwSBNDZN2yjCtgwStYt1,7ALLv4wodJgAT8cnuBSzhL,0DC7Zs2qvAbNK1owWQ4mlL,1Eck97uRMlprKOOJN9oO1E,7v3MkCal9v1Bw0N31X33qA
673,1Bhm5HNO1cq8olDbBmokyL,0.261,0.702,0.786,0,0.105,0.206580395,0,0.086,0.865722173,0.904,1,0fjsZ0UWPJecTLnxspEX2r,6dg4jncA9hbthBGFVo2djw,6rrTr2HEAzlpC4KWZxF3S1,04cd1MHVq1D8v1nuTZoCdv,22sESxzbY1O1E19xjOTaYf,2prLqQkp2ch4Rj8dMPRIVx,2ruNaiZLwzRXnM7vJ2y1RZ,2AW37v0bDyuOzGP3XnmFuA,3J5kPuCRbVP3VSg8xGLgF3,2v5JTeM6hSmi5wWy7jiwrI
674,6UsoV6X96Rox9mfxoz7SFy,0.496,0.846,0.711,0,0.247,0.415937549,1,0.061,0.577146512,0.883,2,3bH4HzoZZFq8UpZmI2AMgV,4T4CZ3Q4z3GG7lU720YYhM,5q1CMrZQ9LIjjzOoYlz0Fo,2r9homVqy3ntb7iOoROL88,0sEDO0kianUDt1f012oy49,544Vnwfg8YSUP6An38yUsT,4qOIb1qgiCGhaQVaZLG4QI,1B4gJRq61xTs6r1O0Uq2iY,03ZkvqZOANKndGXfAAPywG,79cuOz3SPQTuFrp8WgftAu
675,6PRotAx0lUWP0bHBr6jm42,0.685,0.67,0.294,0,0.147,0.425106093,1,0.0341,0.576391494,0.515,2,6668ZaUUXqZ25Tb0DMr2HO,6P5aQRuHdeQqqfFOU74JsB,5vhh4PJYsftAGOdq54SWrg,3VlbOrM6nYPprVvzBZllE5,1ZycxsYrkzAfmdDWnxUdrC,5boCZfOIDyELEfYoD94fky,0ncp94ULTBgS0U3GZD80AC,2ln351qfbbJuYjUx7gbsAn,2N0rHlYG5N4fN9HnVis9yj,3ksmU0DaEUMEVzx5V6cc3z
676,16muBPcWmkHSl1uM4tE8WL,0.00011,0.539,0.909,0.613,0.128,0.300780636,1,0.0342,0.557737254,0.627,2,5cNLc9PNhzbGC3DKZeWGSL,2KXwJZv1pRQFQ95Kj60jBN,71bNtvMPo4s7TS9crxG7cu,05LvE6ySn6hEcHdAJ7N19z,6xbr3UzgN8Jq0CVuLSDowa,46nibbtFxxrgZq9EpXmTy1,5Nn2Dj7OQsGL6pgQ9iIzPp,3l8R5cWibB5PQHRiNrWwLu,2D5Fi0jgFCo2kWJ84wAxWb,4XoLM5pbS7zLx5NbL4v790
677,6NFyWDv5CjfwuzoCkw47Xf,0.216,0.75,0.404,0.000357,0.0911,0.533242521,0,0.0682,0.457074569,0.0499,1,6QcrReLyoun4xrPVsZ5OJE,7j7lh4awlX5wI90tgnpfet,4cQrSREMqBSvJ8ZzBZjVb8,0mCMjlSkCS0vTEeMX74tcZ,47Ad1NzqPuUFbCIURd94Oj,0olEV0xHPcpVOPZfg4MSgR,66rhCtfhQ3VyVVNjsiVwhC,3al2hpm92xE0pBalqWQHdD,4KhMkiipzCiiP0CbO5aAQg,6gU9OKjOE7ghfEd55oRO57
